縣市名稱,鄉鎮市區,學生等級,學校代碼,學校名稱,公/私立,地區屬性,地址,電話,網址,班級數,學生數(總計),學生數(男),學生數(女),原住民學生比例,上學年畢業生數(總計),上學年畢業生數(男),上學年畢業生數(女)
[05]苗栗縣,卓蘭鎮,國小,54703,縣立豐田國小,公立,偏遠,[369]苗栗縣卓蘭鎮豐田里12鄰豐田36號,(04)25892164,https://ftes.mlc.edu.tw,6,60,28,32, -,8,5,3
[05]苗栗縣,卓蘭鎮,國小,54704,縣立坪林國小,公立,偏遠,[369]苗栗縣卓蘭鎮坪林里七鄰坪林86之2號,(04)25921334,https://ples.mlc.edu.tw,6,18,12,6, -,1,1, -
[05]苗栗縣,卓蘭鎮,國小,54705,縣立雙連國小,公立,偏遠,[369]苗栗縣卓蘭鎮坪林里雙連16-1號,(04)25892794,https://2les.mlc.edu.tw,6,26,16,10, -,4,2,2
[05]苗栗縣,卓蘭鎮,國小,54706,縣立景山國小,公立,偏遠,[369]苗栗縣卓蘭鎮景山里5鄰88號,(04)25921221,https://gs.mlc.edu.tw,5,22,15,7, -,5,3,2
[05]苗栗縣,泰安鄉,國小,54707,縣立泰安國(中)小,公立,特偏,[365]苗栗縣泰安鄉大興村32之1號,(037)991224,https://taian.mlc.edu.tw,6,8,4,4,87.5, -, -, -
[05]苗栗縣,泰安鄉,國小,54708,縣立泰興國小,公立,極偏,[365]苗栗縣泰安鄉中興村1鄰2號,(037)992852,https://tses.mlc.edu.tw,6,31,14,17,96.77,5,4,1
[05]苗栗縣,泰安鄉,國小,54709,縣立清安國小,公立,偏遠,[365]苗栗縣泰安鄉清安村六鄰122號,(037)941042,https://ca.mlc.edu.tw,6,10,5,5,90,3,1,2
[05]苗栗縣,泰安鄉,國小,54711,縣立汶水國小,公立,特偏,[365]苗栗縣泰安鄉錦水村四鄰12號,(037)941037,https://www.ws.mlc.edu.tw/,6,35,23,12,80,8,4,4
[05]苗栗縣,泰安鄉,國小,54712,縣立象鼻國小,公立,極偏,[365]苗栗縣泰安鄉象鼻村一鄰4號,(037)962270,https://cnbe.mlc.edu.tw,6,45,23,22,97.78,6,3,3
[05]苗栗縣,泰安鄉,國小,54714,縣立梅園國小,公立,極偏,[365]苗栗縣泰安鄉梅園村二鄰38號,(037)962146,https://my.mlc.edu.tw,6,48,26,22,100,8,5,3
[05]苗栗縣,泰安鄉,國小,54725,縣立士林國小,公立,極偏,[365]苗栗縣泰安鄉士林村5鄰26號,(037)962050,https://shlines.mlc.edu.tw,6,30,14,16,100,3,2,1
[06]臺中市,后里區,國小,64614,市立后里區泰安國小,公立,偏遠,[421]臺中市后里區泰安里安眉路5號,(04)25562364,https://taps.tc.edu.tw,6,112,57,55,1.79,19,12,7
[06]臺中市,外埔區,國小,64631,市立安定國小,公立,偏遠,[438]臺中市外埔區土城里土城西路55號,(04)26831446,https://ades.tc.edu.tw/,6,76,44,32,2.63,15,11,4
[06]臺中市,外埔區,國小,64632,市立鐵山國小,公立,偏遠,[438]臺中市外埔區鐵山里長生路576號,(04)26835033,https://tsps.tc.edu.tw,6,60,30,30,1.67,12,5,7
[06]臺中市,外埔區,國小,64633,市立馬鳴國小,公立,偏遠,[438]臺中市外埔區中山里東西巷13號,(04)26834114,https://mmps.tc.edu.tw,6,59,30,29, -,15,9,6
[06]臺中市,外埔區,國小,64634,市立水美國小,公立,偏遠,[438]臺中市外埔區水美里二崁路390巷63號,(04)26876508,https://smes.tc.edu.tw,6,65,38,27,1.54,11,6,5
[06]臺中市,東勢區,國小,64637,市立石城國小,公立,偏遠,[423]臺中市東勢區茂興里石城街182巷26號,(04)25873152,https://sches.tc.edu.tw,8,82,44,38,6.1,7,3,4
[06]臺中市,東勢區,國小,64638,市立東勢區成功國小,公立,偏遠,[423]臺中市東勢區慶東里東關路五段600號,(04)25852040,https://ckaps.tc.edu.tw,6,78,40,38,3.85,14,7,7
[06]臺中市,東勢區,國小,64639,市立石角國小,公立,偏遠,[423]臺中市東勢區東坑路西盛巷22號,(04)25873011,https://sjps.tc.edu.tw,6,35,14,21,14.29,7,3,4
[06]臺中市,東勢區,國小,64640,市立中科國小,公立,偏遠,[423]臺中市東勢區東崎路4段92巷16號,(04)25872534,https://ckees.tc.edu.tw,6,47,26,21,4.26,3,1,2
[06]臺中市,東勢區,國小,64641,市立新成國小,公立,偏遠,[423]臺中市東勢區上城街260號,(04)25853447,https://tsces.tc.edu.tw,6,79,43,36,3.8,8,6,2
[06]臺中市,東勢區,國小,64642,市立明正國小,公立,偏遠,[423]臺中市東勢區明正里東蘭路永盛巷57-1號,(04)25874455,https://mjes.tc.edu.tw,6,26,19,7, -,8,2,6
[06]臺中市,新社區,國小,64646,市立新社區東興國小,公立,偏遠,[426]臺中市新社區東興里興社街一段國校巷13號,(04)25811467,https://dxps.tc.edu.tw,6,40,22,18,2.5, -, -, -
[06]臺中市,新社區,國小,64648,市立協成國小,公立,偏遠,[426]臺中市新社區協成里興義街219號,(04)25813437,https://scps.tc.edu.tw/,6,56,28,28,3.57,7,1,6
[06]臺中市,新社區,國小,64649,市立大林國小,公立,偏遠,[426]臺中市新社區福興里美林38號,(04)25941995,https://dles.tc.edu.tw,6,16,9,7, -,4,4, -
[06]臺中市,新社區,國小,64650,市立崑山國小,公立,偏遠,[426]臺中市新社區崑山里崑南街崑崙巷5-2號,(04)25812496,https://ksps.tc.edu.tw/,6,50,23,27, -,2,1,1
[06]臺中市,新社區,國小,64651,市立中和國小,公立,偏遠,[426]臺中市新社區中和里中興街129號,(04)25931001,https://ches.tc.edu.tw,6,30,14,16,3.33,3,1,2
[06]臺中市,清水區,國小,64659,市立大楊國小,公立,偏遠,[436]臺中市清水區楊厝里鱉海路325號,(04)26200634,https://dayes.tc.edu.tw/,6,117,62,55, -,23,11,12
[06]臺中市,清水區,國小,64660,市立東山國小,公立,偏遠,[436]臺中市清水區東山里神清路6之1號,(04)26200517,https://dsps.tc.edu.tw/,6,48,19,29,12.5,14,10,4
[06]臺中市,大甲區,國小,64666,市立德化國小,公立,偏遠,[437]臺中市大甲區和平路290號,(04)26874602,https://dwps.tc.edu.tw,10,185,108,77,0.54,25,15,10
[06]臺中市,大甲區,國小,64669,市立文武國小,公立,偏遠,[437]臺中市大甲區武陵里文曲路61號,(04)26710928,https://wwps.tc.edu.tw,6,68,40,28,4.41,12,5,7
[06]臺中市,大甲區,國小,64671,市立東明國小,公立,偏遠,[437]臺中市大甲區幸福里東明路93號,(04)26814404,https://dmes.tc.edu.tw,6,56,25,31, -,11,7,4
[06]臺中市,大甲區,國小,64673,市立西岐國小,公立,偏遠,[437]臺中市大甲區西岐里順帆路96號,(04)26811747,https://hcps.tc.edu.tw,12,206,113,93,2.91,26,15,11
[06]臺中市,大安區,國小,64683,市立三光國小,公立,偏遠,[439]臺中市大安區龜殼里3鄰中松路297號,(04)26710148,https://skps.tc.edu.tw,6,44,20,24, -,12,5,7
[06]臺中市,大安區,國小,64684,市立海墘國小,公立,偏遠,[439]臺中市大安區海墘里大安港路1100號,(04)26876085,https://hices.tc.edu.tw,6,102,55,47, -,19,12,7
[06]臺中市,大安區,國小,64685,市立大安區永安國小,公立,偏遠,[439]臺中市大安區永安里東西四路二段252號,(04)26874931,https://yaps.tc.edu.tw,6,104,60,44,1.92,20,8,12
[06]臺中市,烏日區,國小,64697,市立溪尾國小,公立,偏遠,[414]臺中市烏日區溪尾里溪岸路26號,(049)2523020,https://cwps.tc.edu.tw/,6,52,33,19, -,6,3,3
[06]臺中市,霧峰區,國小,64717,市立峰谷國小,公立,偏遠,[413]臺中市霧峰區峰谷里峰谷路496號,(04)23399271,https://fgps.tc.edu.tw,6,68,36,32,1.47,14,8,6
[06]臺中市,霧峰區,國小,64718,市立桐林國小,公立,偏遠,[413]臺中市霧峰區民生路675號,(04)23304311,https://tles.tc.edu.tw,6,80,45,35, -,16,6,10
[06]臺中市,霧峰區,國小,64720,市立霧峰區光正國小,公立,偏遠,[413]臺中市霧峰區豐正路566號,(04)23398687,https://kces.tc.edu.tw,6,155,83,72,2.58,17,9,8
[06]臺中市,太平區,國小,64726,市立黃竹國小,公立,偏遠,[411]臺中市太平區黃竹里竹村路41號,(04)22715933,https://hjes.tc.edu.tw,6,37,21,16, -,3,1,2
[06]臺中市,太平區,國小,64728,市立東汴國小,公立,偏遠,[411]臺中市太平區東汴里山田路100號,(04)22702664,https://dbes.tc.edu.tw,6,60,32,28, -,14,10,4
[06]臺中市,和平區,國小,64729,市立和平區和平國小,公立,特偏,[424]臺中市和平區南勢里東關路三段54號,(04)25941304,https://hpps.tc.edu.tw,6,44,21,23,43.18,7,4,3
[06]臺中市,新社區,國小,64730,市立福民國小,公立,特偏,[426]臺中市新社區福興里福民16-7號,(04)25941147,https://fmes.tc.edu.tw/,6,24,18,6,4.17,5, -,5
[06]臺中市,和平區,國小,64731,市立白冷國小,公立,極偏,[424]臺中市和平區天輪里東關路二路天輪巷42號,(04)25941184,https://plps.tc.edu.tw,6,16,11,5,56.25,3,1,2
[06]臺中市,和平區,國小,64732,市立博屋瑪國小,公立,極偏,[424]臺中市和平區達觀里育英巷6號,(04)25911487,https://tges.tc.edu.tw,6,57,30,27,89.47,16,6,10
[06]臺中市,和平區,國小,64733,市立中坑國小,公立,極偏,[424]臺中市和平區中坑里中坑巷41號,(04)25874992,https://zkes.tc.edu.tw,6,43,27,16,4.65,4,3,1
[06]臺中市,和平區,國小,64734,市立平等國小,公立,極偏,[424]臺中市和平區中興路三段環山3巷35號,(04)25802204,https://pdes.tc.edu.tw,6,42,22,20,69.05,5,4,1
[06]臺中市,和平區,國小,64735,市立德芙蘭國小,公立,極偏,[424]臺中市和平區博愛里東關路一段松鶴三巷10號,(04)25943446,https://baes.tc.edu.tw,6,32,15,17,65.63,3,2,1
[06]臺中市,和平區,國小,64736,市立自由國小,公立,極偏,[424]臺中市和平區自由里東崎路二段49號,(04)25911342,https://yyps.tc.edu.tw,6,22,11,11,100,4,2,2
[06]臺中市,和平區,國小,64737,市立梨山國(中)小,公立,極偏,[424]臺中市和平區梨山里福壽路10號,(04)25981510,https://lses.tc.edu.tw,6,101,53,48,37.62,14,7,7
[06]臺中市,清水區,國小,64754,市立吳厝國小,公立,偏遠,[436]臺中市清水區吳厝里吳厝路35號,(04)26200864,https://wtes.tc.edu.tw,6,61,30,31,6.56,16,6,10
[07]彰化縣,芬園鄉,國小,74617,縣立寶山國小,公立,偏遠,[502]彰化縣芬園鄉圳墘村彰南路二段36號,(049)2525010,https://www.bses.chc.edu.tw,6,65,33,32, -,14,7,7
[07]彰化縣,芬園鄉,國小,74618,縣立同安國小,公立,偏遠,[502]彰化縣芬園鄉中崙村大彰路二段400巷36號,(04)8590502,https://www.taes.chc.edu.tw,6,53,33,20,5.66,5,3,2
[07]彰化縣,芬園鄉,國小,74619,縣立文德國小,公立,偏遠,[502]彰化縣芬園鄉大竹村大彰路一段617號,(04)8590012,https://www.wdes.chc.edu.tw,6,125,71,54, -,15,9,6
[07]彰化縣,福興鄉,國小,74648,縣立文昌國小,公立,偏遠,[506]彰化縣福興鄉鎮平村鎮平街1號,(04)7702812,https://www.wces.chc.edu.tw,6,99,51,48, -,13,7,6
[07]彰化縣,福興鄉,國小,74651,縣立永豐國小,公立,偏遠,[506]彰化縣福興鄉番社村80號,(04)7792748,https://www.yfes.chc.edu.tw,6,76,45,31, -,12,4,8
[07]彰化縣,埔鹽鄉,國小,74668,縣立南港國小,公立,偏遠,[516]彰化縣埔鹽鄉南港村埔菜路29之2號,(04)8850169,https://www.ngps.chc.edu.tw,6,48,30,18, -,9,5,4
[07]彰化縣,埔鹽鄉,國小,74670,縣立永樂國小,公立,偏遠,[516]彰化縣埔鹽鄉永樂村永樂路600號,(04)8652263,https://www.yles.chc.edu.tw,6,81,41,40, -,9,7,2
[07]彰化縣,埔鹽鄉,國小,74672,縣立天盛國小,公立,偏遠,[516]彰化縣埔鹽鄉天盛村番金路68之1號,(04)8650842,https://www.tses.chc.edu.tw,6,63,40,23, -,7,7, -
[07]彰化縣,埔心鄉,國小,74676,縣立羅厝國小,公立,偏遠,[513]彰化縣埔心鄉羅厝村文昌東路100號,(04)8292861,https://www.rtes.chc.edu.tw,6,43,25,18, -,7,4,3
[07]彰化縣,員林市,國小,74688,縣立明湖國小,公立,偏遠,[510]彰化縣員林市湖水里湖水路277號,(04)8310743,https://www.mhes.chc.edu.tw,6,60,30,30,1.67,5,5, -
[07]彰化縣,田中鎮,國小,74700,縣立大安國小,公立,偏遠,[520]彰化縣田中鎮三安里大安路一段200號,(04)8742327,https://www.daes.chc.edu.tw,6,49,34,15, -,8,5,3
[07]彰化縣,田中鎮,國小,74702,縣立東和國小,公立,偏遠,[520]彰化縣田中鎮復興里山腳路四段188巷109號,(04)8742708,https://www.dhps.chc.edu.tw,6,58,36,22, -,6,3,3
[07]彰化縣,二水鄉,國小,74710,縣立復興國小,公立,偏遠,[530]彰化縣二水鄉復興村員集路五段472號,(04)8745935,https://www.fsses.chc.edu.tw,6,55,27,28, -,5,4,1
[07]彰化縣,北斗鎮,國小,74715,縣立大新國小,公立,偏遠,[521]彰化縣北斗鎮大新里大新路556號,(04)8882640,https://www.dsses.chc.edu.tw/,6,52,26,26, -,8,5,3
[07]彰化縣,埤頭鄉,國小,74723,縣立豐崙國小,公立,偏遠,[523]彰化縣埤頭鄉豐崙村校前路50號,(04)8922136,https://www.fles.chc.edu.tw,6,92,48,44,1.09,14,8,6
[07]彰化縣,埤頭鄉,國小,74724,縣立芙朝國小,公立,偏遠,[523]彰化縣埤頭鄉芙朝村芙朝路205號,(04)8925057,https://www.fces.chc.edu.tw,6,87,45,42, -,12,7,5
[07]彰化縣,埤頭鄉,國小,74726,縣立大湖國小,公立,偏遠,[523]彰化縣埤頭鄉大湖村大湖路260號,(04)8922009,https://www.dhes.chc.edu.tw/,6,55,27,28, -,6,5,1
[07]彰化縣,溪州鄉,國小,74728,縣立僑義國小,公立,偏遠,[524]彰化縣溪州鄉溪厝村中山路二段326號,(04)8892244,https://www.cyes.chc.edu.tw,6,34,21,13, -,8,5,3
[07]彰化縣,溪州鄉,國小,74729,縣立三條國小,公立,偏遠,[524]彰化縣溪州鄉三條村中央路二段31號,(04)8895080,https://www.steps.chc.edu.tw,6,73,40,33,2.74,13,4,9
[07]彰化縣,溪州鄉,國小,74730,縣立水尾國小,公立,偏遠,[524]彰化縣溪州鄉水尾村太平路137號,(04)8892442,https://www.swes.chc.edu.tw,6,39,15,24, -,8,1,7
[07]彰化縣,溪州鄉,國小,74731,縣立潮洋國小,公立,偏遠,[524]彰化縣溪州鄉潮洋村陸軍路一段146號,(04)8803059,https://www.cyps.chc.edu.tw,6,63,31,32, -,9,5,4
[07]彰化縣,溪州鄉,國小,74732,縣立成功國小,公立,偏遠,[524]彰化縣溪州鄉成功村登山路二段365號,(04)8802225,https://www.cges.chc.edu.tw,7,162,79,83,0.62,36,17,19
[07]彰化縣,溪州鄉,國小,74733,縣立圳寮國小,公立,偏遠,[524]彰化縣溪州鄉圳寮村下樹巷29號,(04)8802165,https://www.jles.chc.edu.tw,6,74,35,39,2.7,14,8,6
[07]彰化縣,溪州鄉,國小,74734,縣立大莊國小,公立,偏遠,[524]彰化縣溪州鄉大庄村中橫巷1號,(04)8802438,https://www.djps.chc.edu.tw,6,57,28,29, -,14,8,6
[07]彰化縣,溪州鄉,國小,74735,縣立南州國小,公立,偏遠,[524]彰化縣溪州鄉溪州村公園路95號,(04)8892224,https://www.njps.chc.edu.tw,6,76,41,35,1.32,19,14,5
[07]彰化縣,二林鎮,國小,74737,縣立興華國小,公立,偏遠,[526]彰化縣二林鎮東興里竹林路三段393號,(04)8962594,https://www.shes.chc.edu.tw,6,107,56,51,3.74,17,7,10
[07]彰化縣,二林鎮,國小,74739,縣立育德國小,公立,偏遠,[526]彰化縣二林鎮外竹里中南巷41之1號,(04)8962574,https://www.ydes.chc.edu.tw/,6,63,36,27, -,8,3,5
[07]彰化縣,二林鎮,國小,74740,縣立香田國小,公立,偏遠,[526]彰化縣二林鎮香田里儒林路10之1號,(04)8960654,https://www.sstes.chc.edu.tw,6,65,45,20,1.54,11,7,4
[07]彰化縣,二林鎮,國小,74741,縣立廣興國小,公立,偏遠,[526]彰化縣二林鎮廣興里廣興巷2之1號,(04)8962584,https://www.gsps.chc.edu.tw,6,106,59,47,0.94,12,2,10
[07]彰化縣,二林鎮,國小,74743,縣立新生國小,公立,偏遠,[526]彰化縣二林鎮趙甲里鎮平巷59號,(04)8964330,http://www.sssps.chc.edu.tw,6,62,27,35,1.61,5,3,2
[07]彰化縣,二林鎮,國小,74744,縣立中興國小,公立,偏遠,[526]彰化縣二林鎮華菕里光復路73號,(04)8683458,https://www.scses.chc.edu.tw,6,106,55,51,0.94,23,12,11
[07]彰化縣,二林鎮,國小,74745,縣立原斗國(中)小,公立,偏遠,[526]彰化縣二林鎮原斗里斗苑路一段865號,(04)8902322,https://www.ydps.chc.edu.tw,6,93,45,48, -,19,6,13
[07]彰化縣,二林鎮,國小,74746,縣立萬合國小,公立,偏遠,[526]彰化縣二林鎮萬合里江山巷1號,(04)8902164,https://www.whes.chc.edu.tw/,6,42,22,20, -,7,5,2
[07]彰化縣,大城鄉,國小,74747,縣立大城國小,公立,偏遠,[527]彰化縣大城鄉大城村中平路176號,(04)8941135,https://www.dcps.chc.edu.tw,12,264,129,135,1.52,42,21,21
[07]彰化縣,大城鄉,國小,74749,縣立西港國小,公立,偏遠,[527]彰化縣大城鄉東港村中央路2號,(04)8941029,https://www.sges.chc.edu.tw,6,75,44,31,1.33,12,8,4
[07]彰化縣,大城鄉,國小,74750,縣立美豐國小,公立,偏遠,[527]彰化縣大城鄉三豐村東盛路1號,(04)8941660,https://www.mfes.chc.edu.tw,6,32,20,12, -,13,9,4
[07]彰化縣,大城鄉,國小,74752,縣立潭墘國小,公立,偏遠,[527]彰化縣大城鄉潭墘村潭城路1號,(04)8941009,https://www.tcps.chc.edu.tw,6,29,18,11, -,3,1,2
[07]彰化縣,竹塘鄉,國小,74754,縣立田頭國小,公立,偏遠,[525]彰化縣竹塘鄉田頭村光明路60號,(04)8972189,https://www.ttes.chc.edu.tw,6,72,35,37, -,13,8,5
[07]彰化縣,竹塘鄉,國小,74755,縣立民靖國小,公立,偏遠,[525]彰化縣竹塘鄉民靖村文昌路152號,(04)8972693,https://www.mjes.chc.edu.tw,6,43,24,19, -,4,2,2
[07]彰化縣,竹塘鄉,國小,74756,縣立長安國小,公立,偏遠,[525]彰化縣竹塘鄉長安村東陽路二段123號,(04)8972694,https://www.caes.chc.edu.tw,6,35,25,10, -,7,5,2
[07]彰化縣,竹塘鄉,國小,74757,縣立土庫國小,公立,偏遠,[525]彰化縣竹塘鄉土庫村東陽路一段362號,(04)8972140,https://www.tkes.chc.edu.tw,6,44,28,16,4.55,7,3,4
[07]彰化縣,芳苑鄉,國小,74758,縣立芳苑國小,公立,偏遠,[528]彰化縣芳苑鄉芳苑村斗苑路芳苑段230號,(04)8983993,https://www.fyes.chc.edu.tw,6,80,36,44,1.25,19,8,11
[07]彰化縣,芳苑鄉,國小,74759,縣立後寮國小,公立,偏遠,[528]彰化縣芳苑鄉後寮村芳寮路30號,(04)8983184,https://www.hles.chc.edu.tw,6,86,40,46,4.65,17,4,13
[07]彰化縣,芳苑鄉,國小,74760,縣立民權華德福實驗國(中)小,公立,偏遠,[528]彰化縣芳苑鄉五俊村新生巷5之1號,(04)8932625,https://www.mces.chc.edu.tw,6,67,36,31,1.49,12,4,8
[07]彰化縣,芳苑鄉,國小,74761,縣立育華國小,公立,偏遠,[528]彰化縣芳苑鄉永興村太平路300號,(04)8933261,https://www.yhes.chc.edu.tw,6,48,29,19,8.33,12,6,6
[07]彰化縣,芳苑鄉,國小,74762,縣立草湖國小,公立,偏遠,[528]彰化縣芳苑鄉文津村芳草路66號,(04)8933327,https://www.thes.chc.edu.tw,6,47,28,19, -,12,2,10
[07]彰化縣,芳苑鄉,國小,74763,縣立建新國小,公立,偏遠,[528]彰化縣芳苑鄉新生村草漢路二段86號,(04)8862328,https://www.jses.chc.edu.tw,6,68,32,36, -,13,4,9
[07]彰化縣,芳苑鄉,國小,74764,縣立漢寶國小,公立,偏遠,[528]彰化縣芳苑鄉漢寶村草漢路漢寶段541號,(04)8991062,https://www.hbes.chc.edu.tw,8,170,79,91,1.76,33,17,16
[07]彰化縣,芳苑鄉,國小,74766,縣立新寶國小,公立,偏遠,[528]彰化縣芳苑鄉芳漢路129巷100號,(04)8932885,https://www.sbes.chc.edu.tw,6,59,29,30,8.47,14,8,6
[07]彰化縣,芳苑鄉,國小,74767,縣立路上國小,公立,偏遠,[528]彰化縣芳苑鄉路上村新上路12號,(04)8982014,https://www.lses.chc.edu.tw,6,45,20,25, -,5,3,2
[08]南投縣,埔里鎮,國小,84618,縣立史港國小,公立,偏遠,[545]南投縣埔里鎮史港里獅子路9號,(049)2931521,https://skps.ntct.edu.tw/app/home.php,6,56,27,29,5.36,7,1,6
[08]南投縣,埔里鎮,國小,84621,縣立水尾國小,公立,偏遠,[545]南投縣埔里鎮一新里永豐路92號,(049)2932506,https://sups.ntct.edu.tw/,6,38,19,19,2.63,6,1,5
[08]南投縣,埔里鎮,國小,84622,縣立桃源國小,公立,偏遠,[545]南投縣埔里鎮桃米里桃米巷68號,(049)2913450,https://twps.ntct.edu.tw/index.php,6,24,15,9,8.33,4,3,1
[08]南投縣,埔里鎮,國小,84623,縣立麒麟國小,公立,偏遠,[545]南投縣埔里鎮麒麟里武界路7號,(049)2925941,https://klps.ntct.edu.tw/,6,58,23,35,25.86,8,5,3
[08]南投縣,埔里鎮,國小,84624,縣立太平國小,公立,偏遠,[545]南投縣埔里鎮合成里西安路三段167巷35號,(049)2931385,https://tpps.ntct.edu.tw,6,80,48,32,6.25,10,5,5
[08]南投縣,埔里鎮,國小,84625,縣立忠孝國小,公立,偏遠,[545]南投縣埔里鎮牛眠里守城路28號,(049)2931582,https://csops.ntct.edu.tw/,6,128,67,61,2.34,11,7,4
[08]南投縣,草屯鎮,國小,84634,縣立雙冬國小,公立,偏遠,[542]南投縣草屯鎮雙冬里中正路34號,(049)2571362,https://stps.ntct.edu.tw/,6,50,23,27, -,5,1,4
[08]南投縣,草屯鎮,國小,84638,縣立坪頂國小,公立,偏遠,[542]南投縣草屯鎮坪頂里南坪路40號,(049)2552074,https://ptips.ntct.edu.tw/,6,20,13,7, -,7,4,3
[08]南投縣,竹山鎮,國小,84645,縣立過溪國小,公立,偏遠,[557]南投縣竹山鎮福興里鯉南路136號,(049)2642573,https://kosps.ntct.edu.tw/,6,28,15,13, -,5,1,4
[08]南投縣,竹山鎮,國小,84646,縣立大鞍國小,公立,特偏,[557]南投縣竹山鎮大鞍里竹寮巷21號,(049)2841009,https://daps.ntct.edu.tw,6,30,15,15, -,2,1,1
[08]南投縣,竹山鎮,國小,84647,縣立瑞竹國小,公立,偏遠,[557]南投縣竹山鎮瑞竹里鯉南里251號,(049)2711024,https://zcps.ntct.edu.tw/,5,22,10,12, -,1,1, -
[08]南投縣,竹山鎮,國小,84648,縣立秀林國小,公立,偏遠,[557]南投縣竹山鎮頂林路456號,(049)2647285,https://slnps.ntct.edu.tw,6,61,30,31, -, -, -, -
[08]南投縣,竹山鎮,國小,84650,縣立鯉魚國小,公立,偏遠,[557]南投縣竹山鎮鯉魚里鯉行路92號,(049)2644984,https://liwps.ntct.edu.tw/,6,50,30,20, -,7,2,5
[08]南投縣,竹山鎮,國小,84651,縣立桶頭國小,公立,偏遠,[557]南投縣竹山鎮鯉南路312之1號,(049)2711034,https://ttps.ntct.edu.tw/,6,29,14,15,3.45,3,2,1
